SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.926991821,38,0,0.437269373,1625,6,0,0,0,0
0,0.154721165,45,0,585,6670.221237392844,7,0,0,0,0
0,1.212624585,36,1,0.356738769,3004,5,4,0,2,1
1,0.943813441,46,2,0.468424314,17750,19,0,2,1,1
0,0.503896252,57,0,1.00569886,3333,13,0,1,0,1
0,0.592145127,73,0,0.496424599,6292,6,0,1,0,0
0,0.019660834,57,0,0.471783296,3100,11,0,1,0,0
0,0.221889055,31,0,0.101850121,5350,2,0,0,0,0
0,0.324605919,61,0,0.390291515,7683,10,0,1,0,0
0,0.241295836,46,0,0.425415871,11000,15,0,3,0,0
0,0.751079242,41,0,0.306898502,7073,9,0,2,0,1
0,0.027631501,74,0,14,6670.221237392844,3,0,0,0,0.7572222678605657
0,0.055958059,55,0,0.06907161,13000,6,0,1,0,3
0,0.319961366,36,0,991,6670.221237392844,8,0,0,0,1
0,0,52,0,0,8000,3,0,0,0,0
0,0.734979001,59,0,4388,6670.221237392844,13,0,1,0,0
0,0.022753858,36,0,2216,6670.221237392844,5,0,2,0,0.7572222678605657
0,0.853793799,36,1,309,6670.221237392844,6,0,0,0,0.7572222678605657
0,0.419141078,67,0,0.129860381,13321,9,0,1,0,0
0,0.060218577,40,2,0.589344379,7000,11,0,2,0,2
0,0.642027628,55,1,0.205286025,19333,15,0,1,0,0
0,0,37,0,521,6670.221237392844,8,0,0,0,1
0,0.127271342,45,0,0.03233107,3092,4,0,0,0,2
0,1.005935645,57,1,879,6670.221237392844,3,1,1,0,0
0,0.036907927,45,0,0.449368101,6250,13,0,1,0,3
0,0.091984669,48,0,1254,6670.221237392844,7,0,1,0,2
0,0,81,0,0.113273647,7706,8,0,1,0,0
0,0.054546717,61,0,0.643525357,4061,11,0,2,0,0
0,0.553829079,42,0,0.178955261,4000,3,0,0,1,0
1,0.9999999,36,1,0.257020466,2100,6,0,0,0,1
0,0.235409195,40,1,850,6670.221237392844,7,0,1,0,2
0,0.171981688,28,0,329,6670.221237392844,14,0,0,0,0
0,0.390915177,63,0,0.483451655,10000,18,0,3,0,0
0,0.130786921,52,1,2727,6670.221237392844,9,0,2,0,0
0,0.015625388,56,0,0.34836703,4500,11,0,1,0,0
0,0.031120914,67,0,0.005237596,10500,10,0,0,0,0
0,0.022662051,47,0,0.306360363,5832,9,0,2,0,4
0,0.770336836,48,0,0.386201725,8000,12,0,1,0,3
0,0.004037924,77,0,0.015595283,2628,13,0,0,0,0
0,0,82,0,475,6670.221237392844,3,0,1,0,0
1,1.005712654,23,1,1092,6670.221237392844,7,0,0,0,0
0,0.467713366,56,0,0.285045019,13660,15,0,2,0,1
0,0.081182695,26,0,1.266666667,764,10,0,0,0,0
0,0.289122632,62,0,0.35605854,11000,10,0,2,0,0
0,0.919282014,48,0,0.188023041,9200,10,0,2,0,0
0,0.00469953,52,0,1552,6670.221237392844,6,0,1,0,2
0,0,83,0,0.105157937,2500,7,0,0,0,0
0,0.750015822,43,0,0.284294716,4125,5,0,0,0,0
0,0.296518511,57,0,3295,6670.221237392844,13,0,1,0,2
0,0.056828598,59,0,1649,6670.221237392844,6,0,2,0,0.7572222678605657
0,0.202216473,53,0,0.260416667,11807,11,0,2,1,1
0,0.138749366,46,0,0.476795005,4804,10,0,1,0,0
0,0.109667435,36,0,0.221996139,19166,15,0,2,0,0
0,0.141514339,64,0,0.021195761,5000,3,0,0,0,0
0,0.059411597,34,0,0.207868304,3583,7,0,0,0,1
0,0.002283264,66,0,0.004470479,6486,12,0,0,0,0
0,0.883866468,46,0,0.817992599,4323,7,0,1,0,3
0,0.647391578,55,0,0.227554489,5000,5,0,0,0,1
0,0.59045152,54,1,1267,0,7,0,1,0,1
0,0.308379663,44,0,0.342818946,5235,7,0,2,0,3
0,0.126235637,65,0,0.427143214,4000,7,0,1,0,1
0,0.971991849,52,2,0.894948708,7700,15,0,7,0,0
0,0.9999999,74,0,0,6670.221237392844,0,0,0,0,0.7572222678605657
0,0.005573588,80,0,5,6670.221237392844,3,1,0,0,0
0,0.590996286,50,0,0.121508532,9200,8,0,0,0,1
0,0.025913903,78,0,0.012362637,2183,4,0,0,0,1
0,0.04895913,90,0,82,6670.221237392844,5,0,0,0,0.7572222678605657
0,0.080751832,47,0,0.167229096,8000,8,0,1,0,2
1,0.941360056,44,2,0.569692268,11600,11,0,1,0,4
0,0.013932869,57,0,0.008531817,2812,13,0,0,0,0
0,0.229829091,63,0,0.388001935,6200,9,0,1,0,0
0,0.063672585,47,0,0.388079679,12700,25,1,3,0,3
0,0,35,0,0.243718839,10228,4,0,1,0,3
1,0.985061834,35,0,0.887100707,4100,8,0,3,0,3
0,0.023165894,87,0,20,6670.221237392844,1,0,0,0,0
0,0.175782422,29,0,0.014419226,3744,4,0,0,0,0
0,0.268120506,62,0,0.313717598,12421,14,0,2,0,1
0,0.14679147,45,1,0.367602945,11000,16,0,1,0,2
0,0.9999999,26,0,327,6670.221237392844,1,0,0,0,0
0,0.446278069,67,0,0.326833658,6666,10,0,1,0,1
0,0.085179981,67,2,0.49255721,4500,5,0,1,0,0
0,0.021554598,66,0,1097,6670.221237392844,4,0,1,0,0
0,0.069881928,62,0,1838,6670.221237392844,6,0,1,0,0
0,0.012748406,60,0,1773,6670.221237392844,7,0,1,0,0
0,0.57691005,50,0,0.377803171,7000,7,0,2,0,2
0,0.11429619,42,0,0.312445837,15000,8,0,3,0,0
0,0.100126743,52,7,1855,6670.221237392844,20,1,1,1,3
0,0.716635226,42,0,0.762996534,3750,17,0,2,0,2
0,0.034949785,57,0,0.382844244,4429,6,0,1,0,0
0,0.866427798,36,1,0.591552676,4166,9,0,1,0,1
0,0.094392004,24,0,0.06406179,2200,3,0,0,0,0
0,0.759280928,71,0,899,6670.221237392844,5,0,1,0,0
0,0.9999999,44,0,0.53873476,10416,4,0,2,0,1
1,0.9999999,59,2,0.055234087,1900,2,3,0,1,0
0,0.282981135,34,0,0.172623639,11666,11,0,2,0,3
0,0.046486919,69,0,1930,6670.221237392844,8,0,1,0,3
0,0.014715048,67,0,0.511622094,4000,6,0,1,0,0
0,0.846744521,47,0,2543,6670.221237392844,6,0,2,0,2
0,0.096653899,54,1,0.198315644,8667,9,0,2,0,0
0,0.613910643,59,0,0.53605155,9000,6,0,1,0,1
0,0,48,0,1048,6670.221237392844,11,0,1,0,1
0,0.911398246,40,2,1058,6670.221237392844,7,0,0,0,3
0,0.132295879,67,0,0.078796796,6116,7,0,0,0,0
0,0.439298214,64,0,0.430605474,7233,9,0,1,0,0
0,0.622244545,62,0,4019,6670.221237392844,10,0,1,0,0
0,0.013655024,74,0,0.082608696,10119,14,0,1,0,0
0,0.351712983,59,0,0.319335487,6500,6,0,1,0,0
1,0,46,0,0.277835372,4822,7,0,1,0,4
1,0.513915249,61,1,0.906885567,4080,16,0,2,0,2
0,0.494167056,50,0,0.331746334,5250,4,0,1,0,0
0,0.007961079,65,0,0.630176107,2100,12,0,1,0,0
0,0.101386246,71,0,0.064100059,5116,7,0,0,0,0
0,0.045900101,71,0,2644,6670.221237392844,5,0,1,0,0.7572222678605657
0,0.034080493,44,0,0.12720633,11500,6,0,1,0,5
0,0.006797509,29,0,3537,0,9,0,3,0,2
0,0.72037829,43,1,0.460138333,2746,4,0,1,0,0
0,0.468206417,69,1,0.254033893,12332,15,0,1,0,0
0,0.782133534,36,1,4,500,14,0,0,1,0
0,0.054710999,42,0,19,6670.221237392844,3,0,0,0,0
0,0.036680985,85,0,0.160294353,6250,12,0,2,0,0
1,0.9999999,67,4,0.605428705,8583,6,0,1,0,0
0,0.063250193,45,0,0.088810469,6800,11,0,0,0,1
0,0.195321841,63,0,1980,6670.221237392844,11,0,1,0,0
0,0,40,0,2956,6670.221237392844,12,0,1,0,1
0,0.435507321,64,0,0.189903283,64000,18,0,2,0,1
0,0.9999999,26,0,0.309845077,2000,3,0,0,0,0
0,0.026289616,73,0,0.487062405,1970,10,0,2,0,0
0,0.079640626,59,0,0.193723849,4779,14,0,1,0,0
0,0.259956674,62,0,0.201904265,7666,4,0,1,0,1
0,1.126200987,41,2,0.083245075,4720,5,0,1,0,3
0,0,34,0,0,833,5,0,0,0,0
1,1.244592346,35,0,0.11453561,2400,5,1,0,1,0
1,1.027255833,39,1,0.961810467,2827,8,1,1,1,0
0,0.077784936,52,0,0.684993084,5783,11,0,5,0,0
0,0.476019027,40,0,1219,6670.221237392844,9,0,0,0,3
0,0,43,0,0.037403039,9410,3,0,0,0,0
0,0,62,0,0.066320739,18500,8,0,3,0,2
0,0.021850059,53,0,0.28612952,8600,6,0,1,0,1
0,0.9999999,29,98,0,6670.221237392844,0,98,0,98,0
0,0.9999999,53,0,0,6670.221237392844,1,0,0,0,0
0,0.108754867,68,0,0.134580784,5557,13,0,1,0,0
0,0.020681348,75,0,0.00359952,7500,3,0,0,0,1
0,0,36,1,0.289401927,5500,6,0,1,0,1
0,0.971189441,48,0,0.07052393,7500,4,0,0,0,0
0,0.268373297,63,0,0.213243731,6100,11,0,0,0,1
0,0.016666317,72,0,0.003598248,6391,2,0,0,0,0
0,0.004436752,77,0,0.002817783,3193,5,0,0,0,0
0,0,72,0,2,6670.221237392844,13,0,0,0,0
0,0.067933962,62,0,869,6670.221237392844,10,0,0,0,0.7572222678605657
0,0.009933002,63,0,0.094181164,5000,4,0,0,0,0
0,0.016344221,41,0,0.006493506,2771,5,0,0,0,4
0,0.001177376,66,0,0.350778657,11750,17,0,2,0,0
0,0.418261814,41,0,0.351960984,4920,10,0,2,0,0
0,0.724753607,43,0,0.318738149,5800,4,0,2,0,4
0,0.021391658,66,0,0.309047994,6354,12,0,1,0,1
1,0.368712175,34,2,0.515596881,6667,11,0,2,0,2
0,0.061099869,70,0,0.427797684,12000,17,0,2,0,0
0,0.480231564,41,0,1.16713352,1070,8,0,1,0,1
0,0.046955737,61,0,235,6670.221237392844,4,0,0,0,0
0,0.105220486,50,0,0.192095733,6350,9,0,0,0,1
0,0.9999999,23,1,0.068931881,6150,4,1,0,0,0
0,0.003774367,52,0,0.466523835,5600,9,0,1,0,2
0,0.9999999,64,1,0.417674151,6947,9,0,2,0,1
0,0.9999999,50,1,0.119752237,4358,2,2,1,0,1
0,0.9999999,50,1,0.177332682,2046,2,0,0,0,0
1,0.9999999,53,2,0.049512021,4200,2,1,0,0,0
0,1.129368805,33,2,0.218890555,2667,4,0,0,1,1
0,0.004949553,67,0,0.143285571,3000,9,0,0,0,0
0,0,44,0,0.082087072,3008,4,0,0,0,2
0,0.245682379,46,0,1.438258387,1400,11,0,1,0,0
0,0.152258328,48,0,0.031193761,5000,4,0,0,0,1
0,0.649172257,53,1,4390,6670.221237392844,17,0,1,0,2
0,0.038852711,40,0,0.342603859,5752,4,0,1,0,2
0,0,80,1,0.0342711,1954,7,0,0,0,0
0,0.222108266,59,0,0.18062281,25400,10,0,1,0,1
0,0.38366185,50,0,0.105089227,3025,6,0,0,0,0
0,0,40,0,0.136351014,3600,4,0,0,0,0
0,0.077096145,78,0,0.133547581,5600,2,0,1,0,0
0,0.075414594,56,0,0.686530942,7416,20,0,2,0,0
0,0.244572011,30,0,1036,6670.221237392844,10,0,1,0,0
0,0,60,0,0.177166049,11333,5,0,1,0,0
0,0.747068271,37,0,0.669291339,4063,4,0,1,0,0
0,0.9999999,68,0,0.468416735,2437,6,0,0,0,1
0,0.298888452,48,0,0.707390237,7333,11,0,1,0,2
0,0.07839776,63,0,0.441819773,8000,5,0,2,0,1
0,0.099151304,45,0,0.143570537,800,3,0,0,0,2
0,0.002960922,67,1,469,6670.221237392844,5,0,2,0,0.7572222678605657
0,0.960254968,53,0,0.368006807,4700,6,0,0,0,1
0,0.526505404,61,0,0.117892068,5521,9,0,0,0,1
0,0.539156867,35,0,0.203875316,8308,8,0,1,0,0
0,0.650582151,53,0,6096,6670.221237392844,10,0,1,0,1
0,0.790862992,72,0,0.522988506,4175,9,0,1,0,0
0,0.619542804,75,0,0.58716597,5500,10,0,2,0,1
0,0.024242996,74,0,7,6670.221237392844,4,0,0,0,0
0,0.846773719,53,2,1.439100562,1600,8,0,1,1,0
0,0.907163543,40,1,0.389689821,6866,11,0,1,0,2
0,0.367908806,60,0,0.239208222,13134,10,0,2,0,0
0,0.001439971,69,0,0.21686966,5500,8,0,1,0,0
0,0.445972495,51,2,819,6670.221237392844,7,0,1,0,3
1,0.904021329,33,1,4749,6670.221237392844,15,0,2,0,0
0,0.005332978,30,0,1695,6670.221237392844,7,0,1,0,0
0,0.113957669,39,1,8212,6670.221237392844,7,0,2,0,0
0,0.9999999,68,0,1393,6670.221237392844,6,0,1,0,0
0,0.575293077,53,0,0.428503405,21000,10,0,2,0,2
0,0.7088565,40,0,1.024195161,5000,11,0,2,0,0
0,0.219153068,63,2,0.860140955,6384,13,0,3,0,0
0,0.665922185,54,0,0.5910352,11533,14,0,2,0,1
0,0.9999999,39,98,0,6670.221237392844,0,98,0,98,0
0,0.002452738,71,0,130,6670.221237392844,3,0,0,0,0
0,0.06940756,64,0,63,6670.221237392844,3,0,0,0,1
0,0.359542239,78,0,0.129374337,6600,7,0,1,0,1
0,0.274979436,39,0,1.759367194,1200,10,0,1,0,0
0,0.972654007,43,0,0.1712032,9000,6,1,0,0,3
0,0.927516474,47,0,0.988924051,7583,9,0,6,0,3
0,0.024482978,73,0,0.014115571,2266,5,0,0,0,0
0,0.000186662,47,0,0.086056972,3334,6,0,0,0,2
0,0,69,0,527,6670.221237392844,13,0,1,0,0
0,0.026521878,69,1,0.654672664,2000,19,0,0,0,0
0,0.591120107,45,0,0.450116953,9832,8,0,1,0,1
0,0.028170023,53,0,0.282201993,13950,17,0,1,0,3
0,0.009776202,48,1,0.346130774,5000,10,0,1,0,1
0,0.047497625,46,0,0.930542594,7500,11,0,1,0,2
0,0.055673827,32,0,25,6670.221237392844,3,0,0,0,0
0,0.601178634,57,1,0.35930529,6275,10,0,1,0,2
0,0.122388486,78,0,0.020395921,5000,12,0,0,0,1
0,0.9999999,68,0,716,6670.221237392844,1,0,1,0,0.7572222678605657
0,0.116858039,45,0,0.008228101,17500,2,0,0,0,0
0,0.072428144,56,0,774,6670.221237392844,6,0,1,0,0
1,1.011191047,29,0,481,6670.221237392844,4,1,0,0,3
0,0,62,0,0.128482879,16616,8,0,2,0,0
0,0.987432675,47,0,0.992445284,9000,11,0,2,0,3
0,0.058967192,70,0,0.098700186,7000,9,0,1,0,0
0,0.257989912,48,0,0.575265459,1600,11,0,1,0,2
0,0,61,0,0.227025998,10500,13,0,1,0,0
0,0.295392133,68,0,0.624664879,2610,9,0,1,0,0
0,0.38022135,50,0,0.505397841,2500,6,0,1,0,0
0,0.144688043,46,0,0.142530706,3500,8,0,0,0,3
0,0,58,0,0,6670.221237392844,2,0,0,0,0
0,0,66,0,5050,6670.221237392844,7,0,3,0,0
0,0.370336884,37,0,2001,6670.221237392844,11,0,1,0,0
0,0.253946,53,2,1918,6670.221237392844,16,0,2,0,0
0,0,58,0,0.330160561,10400,11,0,2,0,2
0,0.00701591,74,0,804,6670.221237392844,10,0,2,0,0
0,0.117594389,30,2,1.696442688,1264,7,0,1,0,1
0,0.069388979,56,0,0.137938645,4530,10,0,1,0,0
0,0.02531137,53,0,0.009599232,4166,4,0,0,0,0
0,0.068788291,49,0,0.673330953,2800,8,0,2,0,0
0,0.914337651,48,1,0.42605156,1473,7,0,0,0,0
0,0.126266675,45,0,0.218197978,9000,9,0,1,0,4
0,0.330162987,57,0,2959,6670.221237392844,8,0,2,0,0
0,0.157510378,79,0,0.104315947,6000,9,0,1,0,0
0,0.731807131,48,0,0.315574454,11993,15,0,0,0,1
0,0.822117788,37,1,0.699941623,3425,6,0,1,0,0
0,0.289354006,52,1,1.022114511,3300,12,0,2,0,0
0,0.837652015,45,0,6628,6670.221237392844,11,0,1,0,0
0,0.987002606,62,0,2945,6670.221237392844,11,0,1,0,1
0,0.258587071,76,0,0.472422062,2501,6,0,2,0,0
0,0.485396611,56,1,0.569373794,5700,11,1,1,0,2
0,0.255045513,64,0,0.405059494,10000,14,0,2,0,4
0,0.28662653,75,0,0.210478128,9829,12,0,1,0,0
0,0.053710079,47,0,0.273436467,7562,11,0,1,0,3
0,0.95434855,52,0,0.162570888,2644,4,0,0,0,0
0,0.9999999,48,0,0.152226968,3277,3,0,0,0,2
0,0.06884483,54,0,2540,6670.221237392844,9,0,1,0,3
0,0.831861565,33,0,879,6670.221237392844,9,0,0,0,0
0,0.015234871,73,0,339,6670.221237392844,12,0,0,0,0
0,0.626394154,78,4,4806,0,10,1,1,2,0
0,0.989808084,33,0,0.372204101,8583,9,0,2,0,0
0,0.824745017,53,0,0.235567352,9041,5,0,1,0,2
0,0.15364106,66,0,0.413687043,2600,7,0,1,0,0
0,0.441767451,29,1,0.070067535,8291,9,0,0,0,0
0,0.033101134,44,0,0.302234588,11500,11,0,2,0,2
0,0.277744451,48,0,0.422385077,1500,8,0,0,0,0
0,0.491773137,74,1,0.174935843,4675,9,0,0,0,0
0,0.00309071,72,0,0.294700941,15832,16,0,2,0,0
1,0.410981697,54,0,0.00209958,3333,2,0,0,0,0
0,0,50,0,3304,6670.221237392844,6,0,3,0,0
0,0.9999999,40,0,516,6670.221237392844,1,0,0,0,0
0,0.012531662,66,0,4,6670.221237392844,3,0,0,0,0.7572222678605657
0,0.980207546,40,1,0.340663735,2500,6,0,0,0,0
0,0,80,0,0,9667,1,0,0,0,0
0,0.357231631,69,0,0.614230862,8333,15,0,3,0,0
0,0.057390363,36,1,0.1776028,8000,9,0,2,0,0
0,0.9999999,32,0,0.011595362,2500,0,0,0,0,1
0,0.777790593,46,0,0.342785198,9133,13,0,2,0,2
0,0.0515242,52,0,2061,6670.221237392844,4,0,1,0,0
0,0.43857394,45,0,4275,6670.221237392844,10,0,2,0,0
0,0.682086763,55,0,0.056392481,7500,5,0,0,0,0
0,0.9999999,65,0,0,6670.221237392844,0,0,0,0,0
0,0.9999999,44,4,0.371946153,6016,8,0,1,0,1
0,0.758542735,52,0,0.072479867,3600,2,0,0,0,1
0,0.172757475,50,2,0.372299873,2360,8,0,0,0,0
1,0.72204872,37,4,0.235770751,5059,9,1,0,1,3
0,0.009776691,49,0,0.105496946,1800,3,0,0,0,0
0,0.60994191,40,0,191,6670.221237392844,2,0,0,0,0
0,0.199325604,59,0,5788,6670.221237392844,11,0,1,0,0
0,1.019996364,41,0,0.432897454,5811,4,0,2,0,4
0,0.002697612,80,0,0.005427021,3500,6,0,0,0,1
0,0.279428708,43,0,0.718427191,3000,10,0,1,0,3
0,0.970972011,45,0,0.333232901,13275,15,0,2,0,4
0,0.436167269,45,0,2967.5,1,15,0,1,0,2
0,0.358480084,29,0,1.929251701,734,8,0,0,0,0
1,0.889311069,57,0,0.273562537,6747,5,1,1,0,1
0,0.008692897,75,0,0.071013845,6716,6,0,1,0,0
0,0.466714153,57,0,0.258189895,1800,8,0,0,0,1
0,0.05055104,47,0,0.946181445,1950,5,0,1,0,0
0,0.609916233,41,0,0.331347729,2685,5,1,0,0,3
0,0.100918057,63,0,0.45473111,2937,14,0,0,0,1
0,0.20322334,60,0,1600,6670.221237392844,8,0,1,0,0
0,0.613448406,47,0,1.057133635,3097,11,0,2,0,3
0,0.00741997,34,0,475,6670.221237392844,6,0,0,0,0
1,1.227696405,52,2,1595,6670.221237392844,3,5,1,0,0
0,0.204862237,49,0,0.252428294,8750,7,0,2,0,0
0,0.525949135,48,0,0.496899595,8385,6,0,2,0,0
0,0.830475806,60,0,0.365558912,11584,20,0,1,0,0
0,0.010117326,64,0,3290,6670.221237392844,21,0,3,0,0.7572222678605657
0,0.084763339,39,0,0.519935008,8000,7,0,4,0,3
0,0.922175097,34,0,0.87806097,2000,11,0,0,0,0
0,0.117588787,44,0,0.247972344,7520,10,0,2,0,2
0,0,26,0,0.085082873,5429,7,0,0,0,0
0,0.018089265,63,0,0.218187559,3166,3,0,2,0,0
0,0.251464425,79,0,0.212831806,8400,11,0,1,0,0
0,0.885038321,47,1,0.619206301,3300,8,0,1,0,0
0,0.303291503,60,0,0.643747116,6500,19,0,2,0,0
0,0.631095207,50,0,0.47925956,7400,11,0,1,0,3
0,0.441833651,66,0,0.9717083,13890,14,0,4,0,0
0,0.152307815,31,0,0.237523992,4167,4,0,1,0,0
0,0.360262303,64,0,0.440139965,4000,8,0,1,0,0
0,0.106801847,54,0,92,6670.221237392844,6,0,0,0,0
0,0.090205845,62,1,0.120375925,5000,10,0,2,0,2
0,0.029012449,69,0,319,6670.221237392844,16,0,0,0,1
0,0.106244688,61,0,125,6670.221237392844,1,0,0,0,0
0,0.9999999,62,0,0,6670.221237392844,4,0,0,0,0
0,0.088663852,46,0,0.867372964,5096,7,0,4,0,0
0,0.053957842,27,0,411,6670.221237392844,9,0,0,0,0
0,0.002831378,89,0,4,6670.221237392844,7,0,0,0,0
0,0.074462807,77,0,0.346057714,4400,5,0,1,0,0
0,0.082724906,28,0,332,6670.221237392844,9,0,0,0,0
0,0.357085076,61,0,0.283447072,6300,11,0,1,2,1
1,0.982543641,44,1,737,6670.221237392844,3,1,0,1,0
0,0.001502424,58,0,0.598066422,11170,22,0,10,0,2
0,0.229412834,31,0,0.394501964,2800,7,0,1,0,1
0,0,39,1,0.130322103,2700,3,0,0,1,0
0,0.006677003,67,0,548,6670.221237392844,11,0,0,0,0
0,0.067302272,46,0,0.207883623,14916,7,0,2,0,4
0,0,75,0,0.143215241,5983,3,0,1,0,0
0,0.9999999,22,0,0,7370,1,0,0,0,0
0,0.109715321,45,0,0.323474276,4800,8,0,1,0,2
0,0.774928247,51,2,0.33438273,4446,9,0,0,1,1
0,0.00605649,67,0,1613,6670.221237392844,5,0,1,0,0
1,0.222985697,62,0,0.387443833,15800,17,0,1,1,0
0,0.058626925,51,0,46,0,4,0,0,0,0
1,1.049256506,63,3,1.196387615,3487,10,1,4,2,0
0,0.65014209,30,0,0.204698825,4000,3,0,0,0,0
0,0.9999999,62,0,3046,6670.221237392844,4,0,1,0,0
0,0.002380386,27,0,0,1800,3,0,0,0,0
0,0,35,1,2.047961631,1250,17,0,1,0,0
0,0.12895968,64,0,0.17773828,4500,3,0,1,0,0
0,0,40,0,1.189620758,500,4,0,0,0,2
0,0.338023996,57,0,2037,6670.221237392844,8,0,2,0,0
0,0.9999999,73,0,0,6670.221237392844,2,0,0,0,0
0,0.943459112,47,2,0.677793674,6290,9,0,2,0,0
0,0.036575386,68,1,0.305423644,4000,10,0,1,0,0
0,0.49988585,64,1,0.266273373,10000,5,0,0,0,0
0,0.030895048,25,0,0.00234852,2128,1,0,0,0,0
0,0.018073282,71,0,444,6670.221237392844,9,0,0,0,0
0,0.065875895,35,0,0.006449532,3100,2,0,0,0,0
0,0.547216695,61,0,4155,6670.221237392844,18,0,1,0,0
0,0.031519455,42,0,1.05108055,1017,8,0,0,0,0
0,0.063433802,30,0,0.261808024,7875,16,0,1,0,0
0,0.9999999,27,2,0.029650885,2090,5,1,0,1,0
0,0.026169231,75,0,0.281524927,4773,12,0,2,0,0
0,0,73,0,0.27384077,8000,7,0,1,0,1
0,0.131947936,71,0,0.071845845,11468,4,0,1,0,1
1,0.051049562,53,0,0.411961722,4179,12,1,2,0,1
0,0,44,1,0.54076851,3200,9,0,1,0,2
0,0.091053244,61,0,0.441093151,6000,17,0,1,0,0
0,0.9999999,46,0,0,6670.221237392844,0,1,0,0,0.7572222678605657
0,0.454401399,34,0,0.943160525,1600,4,0,1,0,1
0,0.109017377,30,0,0.367763432,2400,6,0,1,0,3
0,0,25,0,0.008328706,1800,9,0,0,0,0
0,0.052617225,56,0,0.849670812,5467,7,0,2,0,0
0,0.9999999,42,0,0.155051485,6700,6,0,0,0,2
0,0.35060664,68,1,0.250503571,5460,8,0,1,0,0
1,0.9999999,28,0,0,2108,0,1,0,0,0
0,0.9999999,43,0,1633,6670.221237392844,3,0,1,0,0
1,0.573883162,58,2,0.471960989,2870,6,4,1,0,0
0,0,42,0,5415,6670.221237392844,8,0,3,0,0
0,0.031789871,43,0,0.444923289,5800,12,0,2,0,3
0,0.130890052,26,0,59,6670.221237392844,6,0,0,0,0
0,0.759475992,69,0,0.445110978,5000,6,0,1,0,0
0,0.967096891,45,1,0.707199546,3527,6,0,2,0,0
0,0.136089719,63,0,0.623223186,5416,12,0,1,0,0
0,0.051130355,64,0,0.060715143,12500,8,0,0,0,0
0,0.000307686,59,0,0,9678,5,0,0,0,0
0,0.9999999,64,0,0.3622422,1890,6,3,0,1,0
0,0.073310898,60,0,0.620819909,9000,12,0,2,0,0
1,0.460512058,49,0,1.407615983,3728,8,0,1,0,0
1,0.873321916,47,1,0.276965687,6498,11,0,1,0,6
0,0.377560168,31,0,0.623109025,3833,5,0,1,0,3
0,0.05099575,49,0,0.001009308,17833,3,0,0,0,1
0,0.545650611,50,0,1.028446389,6397,9,0,2,0,0
0,0.257255744,77,0,2329,6670.221237392844,11,0,1,0,0
0,0.848344356,58,0,0.858570001,14013,16,0,2,0,0
0,0.000159998,83,0,0,6670.221237392844,4,0,0,0,0
0,0.003845562,56,0,0.261111996,6276,9,0,1,0,0
0,0.726930923,33,0,0.810361924,4033,14,0,2,0,1
0,0.097897553,54,0,128,6670.221237392844,14,0,0,0,0
0,0,65,0,0.333333333,3005,11,0,1,0,1
0,0.030792042,29,0,1.561199001,1200,13,0,2,0,0
0,0.257345074,72,0,0.241106719,4300,6,0,0,0,0
1,0.9999999,48,1,0.00538358,5200,0,1,0,0,0
1,0.842768478,73,2,0.666940654,6082,19,2,6,1,0
0,0.000397823,71,0,0,6670.221237392844,6,0,0,0,0
1,0.078122966,46,1,0.159613462,3000,7,0,0,0,0
0,0.020469267,53,1,0.366272288,6000,8,0,2,0,0
0,0.523940141,53,0,1.088782244,3333,9,0,1,0,2
0,0.035924595,45,0,0.112088791,10000,4,0,0,0,3
0,0.030314483,67,0,0.001480443,12833,4,0,1,0,1
0,0.083239281,51,0,0.319406267,5456,10,0,1,0,1
0,0.224454098,70,0,1405,6670.221237392844,9,0,1,0,1
0,0.253461938,57,1,3654,0,11,0,2,0,0
0,0.551285538,52,0,0.1972007,4000,4,0,0,0,2
0,0.679313387,53,1,0.443594871,8500,18,0,2,0,1
0,0.9999999,27,0,0,6670.221237392844,0,0,0,0,0
0,0.042755055,52,0,2154,6670.221237392844,7,0,1,0,0.7572222678605657
0,0.08906004,44,0,0.030984508,2000,3,0,0,0,0
0,0.141026976,67,0,0.12100082,4875,7,0,0,0,0
0,0.101544923,50,0,489,6670.221237392844,2,0,0,0,0.7572222678605657
0,0.629903092,32,0,1.170552965,1500,6,0,1,0,0
0,0.878372311,38,0,0.277268761,4583,9,0,0,0,1
0,0.175587422,54,0,0.492297274,5906,13,0,2,0,1
0,0.050586011,54,0,1337,6670.221237392844,6,0,1,0,0
0,0.004206533,58,0,1589,6670.221237392844,16,0,1,0,0
0,0.002067762,56,0,30295,6670.221237392844,16,0,0,0,2
0,0.248072997,47,0,0.201273596,4396,8,0,0,0,1
0,0.033523875,62,0,0.25497167,9000,12,0,1,0,0
0,0.306307324,60,0,0.349859319,10306,12,0,3,0,1
0,0.82853089,39,1,0.526401007,11116,18,0,1,0,1
0,0.192987262,27,1,0.057588482,5000,5,0,0,0,0
0,0,56,0,0,7000,4,0,0,0,0
0,0.614441453,42,0,0.171561051,10998,7,0,1,0,0
0,0.256829053,43,0,465,6670.221237392844,8,0,0,0,0
0,0.04941358,63,0,103,6670.221237392844,7,0,0,0,0
