SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,1.015615369,49,1,0.045540046,10100,4,0,0,0,3
1,0.957295982,31,0,0.954321393,3042,12,0,2,0,3
1,0.382022472,24,0,0.15855181,800,2,1,0,0,0
1,0.600593641,52,0,0.678442844,4443,4,1,1,1,2
1,0.9999999,47,0,0.502832389,3000,6,0,2,0,1
1,1.444555445,24,2,0.329177057,1603,7,6,0,1,0
1,0.473652635,45,0,1.196865818,1020,5,0,1,0,2
1,0.624961542,34,0,0.28320994,11750,11,0,2,0,2
1,1.045049995,52,6,0.576109735,5248,11,2,2,1,0
1,0.328029965,52,1,17.52481777,2880,14,0,1,0,0
1,0.919443915,60,0,0.651123784,2980,7,0,2,0,1
1,0.092331633,37,2,3.818787475,1500,12,0,4,0,0
1,0.659191544,32,3,0.1460718,7687,4,1,0,3,1
1,0.083743019,39,0,0.35337173,8333,16,0,1,0,1
1,0.488609422,55,1,0.155354739,5200,7,2,0,1,1
1,0.256100474,73,1,0.268238186,8950,12,1,3,1,0
1,1.019162674,30,1,0.336850875,3600,4,0,0,0,0
1,0.519309498,35,0,0.0797029,7000,9,0,0,0,0
1,0.048878042,35,2,0.097580484,5000,6,0,0,0,0
1,0.795379684,56,0,0.604613234,8583,9,0,1,0,0
1,0.509993154,41,0,0.17378969,16565,8,0,0,0,2
1,0.454534629,44,0,1.075231192,4000,8,0,1,0,4
1,0.192938339,52,0,1.957608478,5000,16,0,5,0,2
1,0.66937646,51,0,1.106946225,13258,23,0,2,0,2
1,0.157210988,58,0,0.266844682,11234,15,0,1,0,0
1,0.030628525,37,2,0.922368273,8900,20,0,8,0,0
1,0.734144222,44,5,0.054945055,3275,3,1,0,0,0
1,0.05698041,48,1,0.159986668,12000,8,2,2,0,0
1,0.731146599,61,1,0.360803266,12000,9,0,1,0,3
1,1.011089051,44,4,1.259766964,1458,16,0,1,0,0
1,0.9999999,40,0,0,6164,0,0,0,0,1
1,0.43157878,46,0,0.763543813,8250,36,0,3,0,0
1,0.9999999,47,3,0.16874893,5842,3,1,0,3,2
1,0.737141429,57,1,0.270938396,10112,5,0,1,0,2
1,0.949970876,42,4,0.489585069,6000,6,0,1,0,0
1,0.755685941,35,1,0.483080513,2570,9,0,0,0,2
1,0.977931631,42,2,0.126613911,2400,3,1,0,0,0
1,0.9999999,23,0,0.305997552,816,2,0,0,0,0
1,0.368242587,81,0,0.475114106,4600,9,0,1,0,0
1,0.303710287,36,1,0.509619755,6600,5,9,1,1,2
1,0.9999999,49,0,0.719385934,2800,5,0,2,0,0
1,0.362866199,70,0,0.44075272,3400,10,0,1,0,0
1,0.552763149,33,0,0.681742662,5416,7,0,2,0,0
1,1.020232151,54,1,0.500999714,3500,11,0,0,0,0
1,0.031181272,51,0,0.904240447,8583,11,0,3,0,4
1,0.524318769,45,0,0.610856364,8068,12,0,3,0,2
1,0.9999999,51,4,0.633182315,6400,6,0,2,0,0
1,0.9999999,48,1,0.069762275,4500,1,0,0,0,0
1,0.838759292,62,1,0.408678666,7166,5,0,1,0,0
1,0.9999999,50,2,0.128019783,5256,1,0,0,1,0
1,0.05879825,64,0,0.155652509,15585,23,0,3,0,1
1,0.9999999,44,2,0.500166611,3000,3,1,1,2,3
1,1.036867172,42,3,0.664399926,5440,12,0,2,0,3
1,0.9999999,32,0,0.186362014,2800,3,0,0,0,1
1,0.9999999,39,0,0,3431,0,2,0,1,1
1,0.9999999,32,0,0,2100,0,0,0,0,4
1,0.911941165,35,0,0.589483612,4240,7,0,1,0,1
1,0.34871491,46,0,0.97549991,5550,5,0,3,0,2
1,0.537629205,49,0,0.696509582,10800,26,0,2,0,4
1,0.853305241,23,1,0.197125898,3200,5,1,0,1,0
1,0.319440025,46,3,0.295405856,4200,15,0,0,0,1
1,0.10046561,51,1,0.445230819,6216,12,0,2,0,1
1,0.018107966,31,0,0.178912352,6913,10,2,0,0,4
1,0.811349054,70,2,0.429097606,3800,7,1,1,0,0
1,0.703859228,45,2,0.394699254,6300,5,3,1,3,3
1,0.9999999,48,0,0.211489426,6666,2,1,1,1,2
1,0.848191968,51,0,0.147221709,10833,6,1,1,1,1
1,0.988687007,46,0,0.47656648,3925,5,4,0,2,3
1,0.020357062,72,1,0.170968949,2672,12,0,1,2,0
1,0.577919961,41,0,1.23939171,8153,15,0,4,0,0
1,1.038580118,55,1,0.821978022,3184,7,4,1,0,1
1,1.10167582,54,0,0.121319853,9000,4,3,0,0,3
1,0.9999999,41,0,0.061292472,1500,1,2,0,0,2
1,0,35,0,0,0,2,1,0,0,0
1,0.9999999,51,0,0.004142265,7000,1,0,0,1,0
1,0.479778657,61,0,0.372490927,13500,16,0,2,0,1
1,0.9999999,44,0,0.07863724,4666,2,2,0,0,0
1,0.970562355,40,2,0.369506353,4800,8,0,1,0,2
1,0.879424115,36,1,0.379405149,4000,3,1,1,1,1
1,0.9999999,60,1,0.327843738,5221,2,0,1,0,2
1,0.515930407,53,0,0.931013797,5000,14,0,3,0,1
1,0.944384756,34,4,0.413171081,6984,6,1,1,1,2
1,0.9999999,45,0,0.435990003,3600,2,2,1,1,2
1,0.9999999,51,0,0,4028,0,0,0,0,3
1,0.45711431,65,0,0.66651439,6566,18,0,2,0,1
1,0.022255555,40,4,0.026303646,2166,16,0,0,0,0
1,0.974010396,63,0,0.902138691,1542,5,0,1,1,1
1,0.444854638,53,1,0.289871504,10583,6,0,2,0,1
1,1.00842972,26,0,0.037536801,4075,4,0,0,2,1
1,0.524500907,36,2,0.18957724,3760,5,4,0,0,0
1,0.28247579,47,1,0.574285143,5000,10,0,1,0,0
1,0.032880478,59,0,1.394100778,2440,9,0,2,0,0
1,1.887043189,43,1,0.155965688,7693,5,1,0,2,1
1,0.253444248,52,1,0.416715274,12000,15,0,1,0,0
1,0.999821906,34,0,0.173669468,4283,3,0,1,0,2
1,0.071448979,46,1,1.402515723,635,7,0,0,0,0
1,0.274483678,24,0,0.004402054,2725,2,0,0,0,0
1,0.221186397,35,1,0.237351655,1600,7,0,0,0,0
1,0.638961776,30,0,0.564647096,1600,10,0,0,0,0
1,0.965058236,48,0,0.122372529,4804,3,0,0,0,2
1,0.585918477,54,0,3.041366906,1667,13,0,3,0,2
1,0.966033966,63,3,0.716189947,3600,9,2,2,1,0
1,0.24750499,29,0,0.318723568,2600,7,0,0,0,3
1,0.646979614,52,1,1.33808554,5400,19,0,3,0,2
1,0.243553806,47,0,0.315789474,11000,14,0,1,0,0
1,0.718735472,49,0,0.264513649,2600,5,1,0,0,0
1,1.061885882,45,1,0.069030555,2650,2,1,0,0,3
1,0.9999999,42,3,0.710758377,1700,5,2,1,0,2
1,0.004289295,28,0,0.003633061,1100,5,0,0,0,0
1,0,82,2,0.092783505,3200,8,0,0,0,0
1,0.140664049,42,0,0.329747774,2695,3,2,1,0,1
1,0.9999999,24,0,0.117773019,1400,6,3,0,0,0
1,0.823438106,42,2,0.316909295,6250,8,0,0,0,3
1,1.002460781,45,1,0.142618617,7186,5,5,0,0,0
1,0.9999999,37,1,0.184945276,4476,2,1,0,1,3
1,0.9999999,43,0,0.393668273,2905,6,0,1,0,0
1,1.163210807,60,2,0.239082785,5930,8,1,1,1,0
1,0.833178076,44,0,0.463642909,4166,8,0,0,0,0
1,0.016898897,61,0,0.011358473,2200,6,0,0,0,0
1,0.9999999,26,0,0.078568794,2710,1,0,0,0,3
1,0.962258161,63,0,0.383144318,17987,19,0,3,0,1
1,0.62296035,46,4,0.704227993,10666,18,0,13,0,1
1,0.276482345,57,0,915,0,4,1,1,0,0
1,0.547564444,39,2,1.681366048,3015,7,1,1,0,3
1,0.262458472,48,1,2.304456476,2400,7,2,3,0,2
1,0.530995867,65,0,0.089475989,6850,3,0,0,0,0
1,0.307197212,49,0,1.254836795,8424,19,0,5,0,2
1,1.011100754,42,2,0.19550125,3600,6,0,0,0,1
1,1.71257485,35,0,0.058776489,2500,1,1,0,0,0
1,0.145784132,60,3,0.225803839,12346,12,0,2,0,1
1,0.957135123,69,0,0.416630576,6926,15,0,1,1,0
1,1.009996668,29,3,0.917010374,8000,7,0,1,1,0
1,0.9999999,66,0,0.081653058,6000,1,1,1,1,2
1,0.9999999,54,4,0.411070525,3558,3,1,1,2,2
1,0.788997575,50,0,0.496501166,3000,23,0,0,0,2
1,0.9999999,36,0,0.306063085,11000,5,0,4,0,4
1,0,49,0,0.125350886,10330,8,1,1,0,2
1,0.9999999,32,1,0.151890034,2909,5,3,0,1,1
1,0.741049126,28,1,0.020228216,1927,1,0,0,0,0
1,0.775317812,42,2,0.43341489,5721,7,3,2,0,2
1,0.897009967,33,0,0.409559513,3200,8,1,0,1,0
1,0.336897337,28,2,0.545613597,4000,14,0,2,0,0
1,0.020680869,50,0,0.355013062,11100,11,0,2,0,0
1,0.52090943,29,0,0.295123726,2747,12,0,0,0,0
1,0.242488978,45,0,0.427166667,5999,11,0,1,0,1
1,0.9999999,34,3,0.308774528,2700,6,2,0,2,2
1,0.76624875,37,0,0.444584781,9500,5,0,2,0,2
1,0.116499752,65,1,0.176821821,7368,11,0,2,0,0
1,0.9999999,42,2,0.557238639,4026,5,1,1,2,2
1,0.955383167,28,0,0.201170446,4100,8,0,0,0,0
1,0.49610078,25,0,0.012129159,6100,3,0,0,0,1
1,0.811382426,27,1,0.333496094,2047,4,0,0,0,1
1,0.949236022,57,3,0.521766429,14333,15,0,3,1,1
1,0.9999999,52,0,0.040416933,4700,2,3,0,0,1
1,0.897763777,46,0,0.737392864,10033,17,0,3,0,1
1,0.047551964,54,0,1.138817481,3500,21,0,3,0,1
1,0.768718802,64,2,0.53626029,2550,5,1,2,1,0
1,0.99214426,46,3,0.614100515,5630,22,0,2,0,1
1,0.854568914,37,1,0.431463181,6273,8,1,1,0,0
1,0.978174126,70,0,0.38700342,7601,11,0,1,1,0
1,0.660692692,52,0,0.553793286,7565,14,1,2,1,1
1,0.91476021,40,1,0.192740363,6666,7,0,1,0,0
1,0.47310554,28,0,0.19666374,3416,17,0,0,0,0
1,0.961759306,55,2,0.367873723,5384,7,0,1,1,2
1,0.333333333,33,1,0.125720877,2600,3,1,0,0,1
1,0.495252374,33,3,0.132759823,4300,3,1,0,0,0
1,0.761974687,46,0,0.30583677,8000,15,0,1,0,0
1,0.99605367,45,0,0.24306642,7030,7,0,1,0,0
1,0.504983389,24,1,0.193370166,3800,5,0,0,0,0
1,0.527248059,42,0,0.459423429,6000,6,0,2,0,2
1,0.152836788,36,1,2.516038717,12500,28,0,15,0,0
1,0.592657876,43,0,0.313668633,10000,6,0,1,0,5
1,0.684520563,47,1,0.418051576,13959,6,1,2,0,2
1,0.965370004,60,2,0.970451011,4500,15,0,3,1,1
1,0.903395311,47,6,0.85553379,4083,8,5,2,1,1
1,0.9999999,56,0,0.15480427,1685,2,0,0,0,0
1,0.9999999,30,0,0.031147541,2439,0,1,0,0,3
1,1.123505976,40,1,0.72311952,4333,3,1,1,1,1
1,0.556412454,44,0,0.347336066,2927,2,2,1,1,1
1,0.409731046,52,2,0.702308455,7060,15,0,2,0,4
1,0.327787022,38,0,0.531893621,5000,6,0,1,1,4
1,0.815673731,50,2,29.61288531,3600,16,0,0,0,0
1,0.668992809,28,0,0.412044751,4200,9,0,1,0,0
1,0.9999999,41,1,0.152532886,3572,2,0,0,0,1
1,1.15455594,55,1,1.376106195,451,9,0,0,0,3
1,0.557155419,42,1,0.388717442,8100,14,0,4,0,3
1,0.863932621,50,1,1.082378033,3750,14,0,0,0,1
1,0.024654996,51,3,5200,0,22,0,2,0,0
1,1.127602556,58,4,0.123418216,6400,6,0,0,1,0
1,0.9999999,51,2,0.102388298,8750,4,0,0,0,1
1,1.149390661,39,0,0.556205803,4100,5,5,2,2,1
1,0.302921378,70,5,0.730074979,3600,13,0,2,1,0
1,0.9999999,44,0,0.149046794,7500,4,3,0,3,3
1,0.776770884,55,0,0.107702098,44000,12,0,0,0,3
1,0.9999999,23,0,0,1200,0,2,0,0,0
1,0.406487403,35,0,0.339251853,5800,6,0,1,0,0
1,0.263146749,40,0,0.578710645,2000,10,0,1,0,0
1,1.045908184,23,0,0.007116232,2950,2,0,0,0,1
1,0.837432048,45,4,0.823696051,6000,11,0,2,2,0
1,0,41,0,1.348703956,3664,7,0,3,0,0
1,0.974565371,57,0,0.739280908,5200,15,0,1,0,0
1,0.899950003,44,1,0.396804723,11516,9,0,2,0,4
1,0.609579504,57,0,0.528693077,2700,8,0,0,0,0
1,0.446267499,61,0,0.03583169,9125,3,0,0,0,0
1,0.405471322,38,3,0.790552362,4000,8,2,2,0,2
1,0.634920635,44,1,0.30345801,2833,5,4,0,0,2
1,0.717607973,46,0,0.001969399,6600,2,1,0,1,0
1,0.645297966,45,0,2.040653116,3000,12,0,2,0,0
1,0.641028231,44,0,0.459923346,6000,10,0,1,0,2
1,0.9371909,49,4,0.429009465,7500,14,2,2,3,0
1,0.962054675,45,5,0.344803534,4300,8,0,0,0,2
1,1.115261271,29,3,0.284431138,4675,12,0,0,3,2
1,0.061220155,62,0,0.443827809,6666,7,0,1,0,3
1,0.9999999,37,98,0,6000,0,98,0,98,1
1,0.965771864,64,0,0.401617251,2967,6,0,1,0,0
1,0.565020677,49,0,0.93119077,2426,9,0,2,0,1
1,0,31,0,0.430122892,3498,10,0,1,0,0
1,0.419186106,45,0,0.587948954,7600,13,0,1,0,2
1,1.058588282,29,3,0.436410174,6250,9,0,1,0,0
1,0.561929759,43,0,0.385854008,8383,12,1,3,0,1
1,1.70259481,29,0,1.740863787,300,4,4,0,0,0
1,0.9999999,36,0,0.208044383,2162,2,1,0,1,3
1,0.557848072,57,2,0.314969121,10200,10,0,1,0,1
1,0.786829238,44,2,0.37481251,18000,13,0,2,0,4
1,0.958635803,61,1,0.65049783,3916,12,9,1,2,1
1,0.010145264,56,0,2.597280544,5000,28,0,15,0,0
1,0.507051776,49,1,0.429415508,11000,11,0,2,0,1
1,0.996156802,35,1,0.298387097,2603,8,2,0,1,1
1,0.426962656,48,1,0.593876913,3200,12,0,3,0,1
1,0.9999999,31,98,0,2573,0,98,0,98,3
1,0.386406043,51,0,0.597476791,4200,10,0,1,0,3
1,0.398956346,52,0,0.321293746,9800,10,0,1,0,0
1,0.9999999,29,0,0.286576169,1325,1,1,0,0,0
1,0.070253837,57,1,0.590392268,3517,19,0,2,1,0
1,0.003829175,81,0,0.000741525,9439,14,0,0,0,0
1,0.02229777,61,1,0.420469006,5500,5,0,2,0,0
1,0.579772037,49,0,0.331863572,7710,10,0,0,0,1
1,0.077128572,53,0,0.13876652,6809,7,0,1,0,1
1,0.048851418,53,0,0.030663746,10500,11,0,0,1,0
1,0.306322258,32,0,0.550387597,2708,10,0,1,0,0
1,2.198801199,51,1,0.094492126,12000,5,7,0,0,0
1,0.910236905,69,1,0.049986846,3800,2,0,0,0,0
1,0.234341253,50,0,0.392521496,5000,13,0,2,0,1
1,0.696517413,37,2,0.089620069,5500,2,3,0,0,0
1,0.9999999,21,98,0,3545,0,98,0,98,0
1,0.079991112,53,4,1.767906718,1800,11,0,3,0,0
1,0.980218482,36,1,0.073731567,4000,4,0,0,0,1
1,0.098925274,49,1,0.328870435,11800,15,0,2,0,0
1,0.917880482,52,5,0.538576904,6000,10,0,1,3,0
1,0.012438832,81,0,0.103589641,10000,14,0,0,1,0
1,0.9999999,40,0,0.03630363,4544,1,1,0,0,2
1,0.982220086,50,0,0.322503231,5416,7,3,1,0,2
1,0.128655658,50,0,0.179388179,10100,12,0,1,0,0
1,0.342050336,56,2,0.470570525,6642,20,0,1,0,1
1,0.263669155,43,0,0.356127679,8583,7,0,3,0,0
1,2.875621891,41,0,0.163576881,2750,2,4,0,0,1
1,0.9999999,58,1,2.096057746,1800,8,5,2,0,2
1,0.528610354,33,1,0.20941487,4545,3,1,0,3,4
1,0.049773756,54,0,0.008136809,7250,6,0,0,0,0
1,0,76,1,0.324380782,3350,6,0,1,0,0
1,0.40781316,48,0,0.901781834,2300,11,0,1,0,1
1,0,88,0,0,2500,4,0,0,0,0
1,0.618335726,36,1,0.197819528,29167,11,0,2,0,3
1,0.923257865,50,1,0.083954928,6300,4,2,0,1,0
1,0.350066346,47,0,0.707858428,5000,9,0,2,0,2
1,0.9999999,28,0,206,0,1,2,0,0,0
1,0.106560703,67,1,0.39822675,5300,15,2,2,0,0
1,0.872472784,26,0,2.993757803,800,11,0,2,0,0
1,0.610335593,44,3,0.119750618,8500,11,0,0,0,1
1,0.701513853,56,1,0.430411007,5668,7,0,2,1,0
1,0.537157027,49,2,0.520729175,13000,10,0,1,0,1
1,0.327345309,37,0,0.156516997,5500,7,0,0,0,3
1,0.959329602,69,1,0.926152138,1800,10,0,0,1,0
1,0.523580115,40,0,0.681834383,8416,5,0,2,0,0
1,0.203434903,28,4,0.448946947,3750,10,0,1,1,2
1,0,29,1,0.112221717,2200,5,0,0,0,0
1,0.859210204,35,0,0.960259935,4000,11,0,2,0,1
1,0.847157723,70,0,0.10751357,10500,11,0,0,0,0
1,0.867786452,74,4,0.65443534,8420,15,0,1,0,0
1,0.9999999,53,0,0,0,1,1,0,0,2
1,0.578177728,25,0,0.590720483,2650,11,0,1,0,1
1,0,35,0,0.295573536,2100,7,4,0,0,0
1,0.897009967,49,0,0.000413693,19337,1,0,0,0,0
1,0.9999999,53,0,0.233478508,5280,6,0,0,0,0
1,1.061938062,33,0,0.767246551,5000,7,2,1,0,0
1,0.9999999,57,1,0.038568257,3603,3,0,0,0,1
1,0.725338388,72,0,0.563393973,7200,12,0,2,0,0
1,0.629914664,66,1,0.587872892,3083,14,0,1,0,0
1,0.023629043,33,0,0.319518453,5066,15,0,2,0,0
1,0.004255206,76,2,0.165454264,6460,12,0,2,1,0
1,0.262463259,53,1,0.438659359,4743,8,0,1,0,0
1,0.855381539,33,0,0.489704566,3350,6,1,1,0,2
1,0.043149829,42,0,0.468318661,9200,16,0,6,0,3
1,0.795958848,48,1,0.083058796,25800,9,2,1,0,1
1,0.612599337,51,0,0.521018931,7183,14,0,3,0,2
1,0.396461935,59,0,0.827879581,4583,16,0,0,1,1
1,1.078986836,52,5,0.574371746,4416,11,0,1,3,0
1,0.675398441,67,0,0.926267578,15501,29,0,7,0,0
1,0.608163745,56,5,0.530049468,9500,9,1,1,0,0
1,0.347285913,36,0,0.139151581,3700,6,0,0,0,1
1,0.683239059,47,5,0.716453047,7645,13,0,2,4,2
1,0.196020166,38,0,0.508865485,7500,10,0,2,0,0
1,0.9999999,33,98,0,3350,0,98,0,98,1
1,0.998889136,42,2,0.491305629,3392,6,1,1,0,0
1,0.336539195,29,1,0.364254298,2500,9,0,0,0,0
1,0.9999999,27,0,0.081530782,600,2,0,0,2,1
1,0.349333062,43,0,0.38238615,5313,13,0,1,0,0
1,0.164732976,61,3,0.369371598,8083,23,0,1,1,0
1,0.916074717,33,1,0.143781241,3400,5,9,0,0,1
1,0.657476551,45,0,0.657208485,7400,10,0,2,0,1
1,0.473136915,39,2,0.41731105,4008,4,2,0,0,3
1,0.9999999,35,1,0.127567255,3456,1,0,0,0,5
1,0.774131522,31,3,0.436015511,4125,8,1,0,0,0
1,0.937247394,49,0,0.251491366,3184,7,0,0,0,1
1,0.252143543,31,0,0.389565761,3200,9,0,0,0,1
1,0.241251122,26,0,0.134621793,3000,5,0,0,0,2
1,0.664174058,62,2,0.478468113,6083,19,1,2,0,1
1,0.9999999,46,3,0.080923507,4287,2,1,0,0,0
1,0.250697751,31,0,2087,0,11,0,2,0,0
1,0.132325257,76,0,0.150978656,10166,8,0,2,1,0
1,0.006964037,55,2,0.001922338,2600,9,0,0,0,0
1,0.017759645,84,0,0.00519896,5000,6,0,0,0,0
1,0.00157891,62,0,0.196721311,2500,12,0,0,1,0
1,0.17565864,53,1,0.654369628,5583,16,0,4,0,3
1,0.9999999,43,1,0.091152815,1864,1,0,0,0,0
1,0.9999999,25,1,0.085958771,2570,4,2,0,0,3
1,0.957390146,57,4,0.276287285,6000,7,1,0,1,0
1,0.568867668,67,0,0.585326134,23333,18,1,6,0,0
1,0.347467152,41,1,0.125786164,2861,9,0,0,0,3
1,0.839109262,45,1,0.611049107,3583,16,0,0,0,4
1,0.53455425,39,0,0.397639731,6100,15,0,1,0,1
1,0.905472637,26,0,0.077568972,2500,2,0,0,0,0
1,0,55,1,0,575,1,0,0,0,0
1,0.689303686,46,2,0.565531129,5958,9,0,1,0,1
1,0.957264957,41,1,0.159694817,3800,3,0,0,0,3
1,0.9999999,29,0,0.039675102,3200,1,3,0,0,1
1,0.910438408,53,4,0.271961148,7000,22,0,0,0,0
1,1.462151394,30,0,0.08095952,2000,3,1,0,0,0
1,0,27,0,0.659816718,3600,4,0,1,0,0
1,0.631376211,53,1,0.86970684,3683,9,1,1,0,0
1,0.688084748,29,0,0.744127936,2000,15,0,0,0,1
1,0.9999999,27,1,0.079787234,2819,0,1,0,1,1
1,0.567829174,82,0,0.47631397,5783,12,0,1,0,0
1,0.998833355,48,13,0.348063555,12083,15,0,1,0,3
1,0.991140524,41,2,0.807936989,3300,8,0,2,0,2
1,0.946378479,40,0,0.899507216,5681,11,2,2,0,1
1,0.263399306,73,0,0.497583034,6412,16,1,2,0,0
1,0.012526208,57,0,0.102867651,17400,9,0,1,0,0
1,0,36,1,0.680088864,3600,7,0,2,0,0
1,1.036720596,40,1,0.256956372,2910,8,0,0,0,3
1,0.405374354,46,0,0.331672502,7425,10,0,2,0,3
1,0.389867939,74,0,0.219347582,8000,12,0,0,0,0
1,0.725552903,66,3,0.222566056,4200,13,1,0,1,1
1,0.9999999,38,0,0.293994778,1914,3,0,0,0,2
1,0.9999999,40,0,0.084670051,4924,3,3,0,0,1
1,0.561019589,26,2,0.158914729,1547,5,0,0,2,1
1,0.733726627,56,2,1.499583403,6000,11,0,4,0,3
1,0.298733454,35,0,1.316720505,6500,10,0,4,0,2
1,0.778911799,56,0,0.588584766,4712,15,0,1,0,2
1,1.246073298,33,2,0.16495876,4000,5,1,0,0,0
1,0.9999999,45,1,0.102811434,8500,2,1,0,0,4
1,0.923692103,39,4,0.381605412,5468,8,0,1,0,3
1,0.165551165,82,0,0.009149543,6666,4,0,0,0,0
1,0.9999999,27,0,0.662674651,500,1,0,0,1,0
1,0,30,0,0.198476916,2100,3,0,0,0,0
1,0.010907108,47,4,0.21575748,12666,9,2,1,2,1
1,1.159908624,30,2,0.108519752,2100,7,0,0,0,0
1,0.236067721,72,0,0.383360766,13365,10,0,3,0,0
1,0.452636391,66,0,0.536865784,4000,8,1,1,0,0
1,1.376873662,61,3,0.334577446,3750,10,1,0,2,2
1,1.001536098,46,0,0.23716252,7555,5,1,1,0,1
1,0.138316745,49,1,0.625694187,2700,14,0,2,0,0
1,0.9999999,44,0,0,6500,0,8,0,0,1
1,1.289421158,22,1,529,0,3,1,0,1,0
1,0.930243501,41,4,0.325164939,6365,6,0,1,1,2
1,1.04450121,39,5,0.139683421,3600,4,3,0,0,2
1,0.9999999,49,0,0.012473523,4248,2,4,0,0,1
1,1.253158406,35,1,0.05711786,8000,2,1,0,0,0
1,0.891444896,26,0,0.300771208,3500,7,4,0,0,0
1,1.469857619,28,0,0.206500077,6522,4,4,0,0,2
1,0.515498591,68,4,0.056314562,3000,5,0,0,0,0
1,0.717712915,59,1,0.657590939,4590,9,0,1,0,1
1,0.791695743,60,1,0.047995483,7083,3,0,0,0,0
1,0.9999999,25,0,0.154211447,4000,3,0,0,0,0
1,0.761937597,49,3,0.207368599,5916,10,0,2,0,2
1,0.503930131,30,0,0.174610556,4300,4,0,0,0,2
1,0.434871335,48,0,0.341430499,3704,7,0,1,0,1
1,1.053386979,45,3,0.86838978,3365,11,0,1,2,1
1,0.804101,29,1,0.127740809,9166,5,1,0,0,1
1,0.974471631,38,0,0.264493362,5950,6,0,0,0,0
1,0.9999999,30,98,0,800,0,98,0,98,0
1,0.423628819,42,0,0.446476469,4100,7,0,1,0,0
1,0.90085438,46,1,0.532114184,4483,9,0,1,0,3
1,0.473882724,48,0,0.423192269,3000,8,0,0,0,1
1,0.9999999,32,0,0.10182606,3230,1,1,0,1,0
1,1.390303453,39,2,0.345786747,3666,15,1,0,0,0
1,0.829628412,49,0,0.672343576,2700,18,0,0,0,0
1,0.044924262,42,1,1.032312388,9500,9,0,6,0,3
1,0.830867653,41,1,0.250183321,15000,14,1,1,1,0
1,0.502171498,59,0,0.495641838,2523,3,3,1,2,1
1,0.645240878,27,0,0.169216785,6600,8,0,2,0,0
1,0.760447825,45,0,0.396766301,9400,19,0,2,0,3
1,0.484555918,57,0,0.534271806,7600,30,0,2,0,0
1,0.732353834,35,0,0.460928507,7818,16,0,2,0,0
1,0.965961362,67,1,0.08926366,23480,6,0,1,0,0
1,0,55,0,0.156331122,10400,4,1,1,0,2
1,0.123717472,36,0,0.208338779,7650,11,0,2,1,5
1,0.694902359,38,1,0.382061794,10000,8,0,2,0,5
1,0.614855947,39,0,0.341339541,9450,12,0,2,0,2
1,0.9999999,34,3,1.328898744,1352,8,3,1,0,2
1,0.9999999,30,0,0.009791922,2450,0,3,0,0,0
1,1.077230692,33,1,0.35171386,2683,7,0,0,0,0
1,0.9999999,32,1,0.532056619,1200,3,0,0,0,1
1,0.144885511,58,3,0.632261411,5783,12,0,2,0,0
1,0.535689375,76,0,0.075219197,6500,7,0,0,0,0
1,0.9999999,52,0,0.056587091,7916,1,1,0,1,2
1,0.811035406,37,0,0.366663155,9490,9,0,2,0,2
1,0.9999999,64,0,0.011355816,2905,0,2,0,0,0
1,0.079293081,90,2,0.027710327,7000,11,0,0,1,0
1,0.808173929,37,0,0.814481148,2996,8,0,1,0,1
1,0.243615591,53,0,0.007706728,4800,3,0,0,0,3
1,1.294820717,37,1,0.042699438,4800,2,1,0,1,4
1,1.026776151,52,0,0.072790295,7500,3,1,0,1,3
1,0.096733575,24,0,0.049977283,2200,5,0,0,0,0
1,0.108318313,40,0,0.195698273,3300,12,0,0,0,1
1,0.020979021,25,1,0.244958678,3024,5,3,0,3,3
1,0.122058286,59,1,0.00702302,5125,6,0,0,0,3
1,0.91538974,31,0,0.193083101,6100,4,1,0,1,2
1,0,58,0,0,11000,7,0,0,0,0
1,0.956704602,49,5,1.880043621,1833,4,2,1,1,3
1,0.9999999,40,0,0.340724316,2705,4,0,0,1,3
1,0.305790862,48,1,0.572413793,3624,7,0,1,0,4
1,1.052731576,50,0,0.431104593,15000,11,0,2,1,2
1,1.417147934,66,2,0.110369806,5245,7,1,0,0,0
1,0.11458731,61,1,0.647720175,1600,14,0,3,1,2
1,0.9999999,41,2,0.194154489,9100,7,1,1,0,0
1,1.044439507,48,2,0.264092398,5800,5,0,0,0,3
1,0.623442607,44,0,0.356528694,5000,13,0,0,0,0
1,0.549971445,61,0,0.109910466,3238,3,0,0,0,0
1,0.9999999,36,1,0.460648479,7000,8,0,3,1,1
1,0.054052553,58,0,0.251961237,2166,4,0,0,0,0
1,0.616922993,35,1,1.111591073,4166,13,0,4,0,3
1,0.490189252,48,2,0.244864827,14166,10,0,1,0,3
1,0.9999999,45,0,0,3000,0,1,0,0,0
1,0.9999999,60,1,0.248418248,6005,1,6,0,4,0
1,0.533733406,42,2,0.23401151,12336,11,0,2,0,3
1,1.012496876,30,5,0.198286122,4200,5,0,0,1,2
1,0.069055652,40,4,0.430856381,3000,14,0,1,0,0
1,0.379729622,33,1,0.38069602,5200,5,1,1,0,1
1,0.908144554,51,0,1.011198507,7500,14,0,2,0,2
1,0.898650939,61,0,0.821193945,3500,14,0,2,0,0
